,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend,14 Day MA,14 Day STD,Upper Band,Lower Band,Call
190,HINDUNILVR,EQ,15-Feb-2018,1349.4,1353.0,1364.45,1338.75,1361.4,1358.15,1354.05,844856,1143974154.85,30263,597057,70.67,2,2018,0.6484363420779626,Slight positive,1355.2846153846153,26.703498402339193,1408.6916121892934,1301.877618579937,Hold Short/Liquidate Buy
191,HINDUNILVR,EQ,16-Feb-2018,1358.15,1364.0,1364.0,1348.0,1352.7,1352.1,1352.1,1091144,1475334377.35,27733,815446,74.73,2,2018,-0.4454588962927608,Slight or No change,1351.8076923076926,23.5312101806248,1398.870112668942,1304.7452719464427,Hold Short/Liquidate Buy
192,HINDUNILVR,EQ,19-Feb-2018,1352.1,1359.0,1359.0,1328.8,1335.15,1335.9,1337.13,495950,663151723.3,21544,258620,52.15,2,2018,-1.1981362325271694,Other,1346.8576923076926,18.780484620070784,1384.4186615478338,1309.2967230675508,Hold Buy/Liquidate Short
193,HINDUNILVR,EQ,20-Feb-2018,1335.9,1332.15,1343.35,1327.85,1332.9,1331.8,1332.92,688130,917224029.35,31226,519931,75.56,2,2018,-0.3069091997904172,Slight or No change,1343.969230769231,17.899831685230275,1379.7688941396914,1308.1695673987704,Hold Buy/Liquidate Short
194,HINDUNILVR,EQ,21-Feb-2018,1331.8,1339.0,1339.0,1323.0,1333.0,1330.6,1328.93,1406451,1869076546.7,52543,1122315,79.8,2,2018,-0.0901036191620408,Slight or No change,1340.8423076923075,16.207596549088333,1373.2575007904845,1308.4271145941314,Hold Buy/Liquidate Short
195,HINDUNILVR,EQ,22-Feb-2018,1330.6,1330.1,1333.8,1313.25,1324.25,1326.45,1322.5,2173259,2874137297.85,51927,1559779,71.77,2,2018,-0.3118893732150796,Slight or No change,1337.323076923077,13.586338349391939,1364.4957536218608,1310.1504002242932,Hold Buy/Liquidate Short
196,HINDUNILVR,EQ,23-Feb-2018,1326.45,1326.5,1331.6,1320.2,1321.55,1323.15,1324.27,896708,1187483117.5,34564,667092,74.39,2,2018,-0.2487843492027575,Slight or No change,1334.8153846153846,12.892623611596653,1360.600631838578,1309.0301373921914,Hold Buy/Liquidate Short
197,HINDUNILVR,EQ,26-Feb-2018,1323.15,1316.25,1338.4,1316.25,1332.85,1333.3,1331.68,1109668,1477727321.0,36605,911786,82.17,2,2018,0.7671087934096654,Slight positive,1335.4269230769232,12.59126045096949,1360.609443978862,1310.2444021749845,Hold Buy/Liquidate Short
198,HINDUNILVR,EQ,27-Feb-2018,1333.3,1340.0,1352.5,1334.1,1346.5,1346.35,1345.75,1316559,1771754745.7,33287,1038120,78.85,2,2018,0.9787744693617206,Slight positive,1338.0192307692307,10.86140986978878,1359.7420505088082,1316.2964110296534,Hold Short/Liquidate Buy
199,HINDUNILVR,EQ,28-Feb-2018,1346.35,1338.4,1338.5,1311.0,1314.45,1317.75,1323.12,1862621,2464467119.6,48077,1485549,79.76,2,2018,-2.1242618932669766,Other,1337.1115384615384,12.055585735934358,1361.2227099334073,1313.0003669896696,Hold Buy/Liquidate Short
200,HINDUNILVR,EQ,01-Mar-2018,1317.75,1320.0,1329.0,1314.25,1325.0,1324.25,1322.23,961945,1271908612.0,31588,664200,69.05,3,2018,0.4932650350977008,Slight or No change,1336.4346153846154,12.539975820961814,1361.514567026539,1311.3546637426919,Hold Buy/Liquidate Short
201,HINDUNILVR,EQ,05-Mar-2018,1324.25,1320.0,1320.95,1293.75,1300.85,1299.75,1299.37,842790,1095092521.1,29191,592144,70.26,3,2018,-1.850103832357941,Other,1332.9961538461541,15.850413526936949,1364.6969809000275,1301.29532679228,Buy
202,HINDUNILVR,EQ,06-Mar-2018,1299.75,1300.0,1307.9,1289.2,1293.2,1293.2,1301.38,738512,961083433.95,33643,518962,70.27,3,2018,-0.5039430659742217,Other,1328.673076923077,18.45381188474219,1365.580700692561,1291.7654531535925,Hold Buy/Liquidate Short
203,HINDUNILVR,EQ,07-Mar-2018,1293.2,1293.05,1307.6,1291.1,1297.0,1293.85,1296.69,917890,1190220924.55,28078,698821,76.13,3,2018,0.05026291370242575,Slight or No change,1323.726923076923,18.51179371132801,1360.750510499579,1286.703335654267,Hold Buy/Liquidate Short
204,HINDUNILVR,EQ,08-Mar-2018,1293.85,1300.0,1305.55,1284.2,1293.45,1293.15,1291.87,739272,955044279.7,15188,438457,59.31,3,2018,-0.05410209838851987,Slight or No change,1319.1923076923074,18.199906663623008,1355.5921210195536,1282.7924943650614,Hold Buy/Liquidate Short
205,HINDUNILVR,EQ,09-Mar-2018,1293.15,1295.0,1303.0,1286.1,1302.85,1300.75,1297.29,852176,1105522636.0,33186,627404,73.62,3,2018,0.5877121756949988,Slight positive,1316.4884615384615,18.121742855008076,1352.7319472484776,1280.2449758284454,Hold Buy/Liquidate Short
206,HINDUNILVR,EQ,12-Mar-2018,1300.75,1305.0,1327.95,1294.05,1325.75,1324.2,1312.6,874857,1148334647.65,22007,632128,72.26,3,2018,1.802806073419183,positive,1315.9038461538462,17.704406955373994,1351.3126600645942,1280.4950322430982,Hold Short/Liquidate Buy
207,HINDUNILVR,EQ,13-Mar-2018,1324.2,1324.9,1331.45,1313.7,1317.4,1320.55,1323.48,1067772,1413170953.35,33424,788717,73.87,3,2018,-0.2756381211297509,Slight or No change,1315.1307692307696,17.222061172406374,1349.574891575582,1280.6866468859566,Hold Short/Liquidate Buy
208,HINDUNILVR,EQ,14-Mar-2018,1320.55,1317.4,1325.0,1311.15,1318.0,1316.9,1319.27,760665,1003521067.25,28883,561214,73.78,3,2018,-0.2763999848547805,Slight or No change,1314.396153846154,16.89966051852785,1348.1954748832095,1280.5968328090985,Hold Short/Liquidate Buy
209,HINDUNILVR,EQ,15-Mar-2018,1316.9,1313.9,1320.0,1294.25,1300.0,1299.95,1307.36,536838,701843139.3,23324,334120,62.24,3,2018,-1.2871136760574164,Other,1312.6115384615384,17.121722969267832,1346.854984400074,1278.3680925230028,Hold Buy/Liquidate Short
210,HINDUNILVR,EQ,16-Mar-2018,1299.95,1303.0,1310.7,1281.1,1309.95,1299.15,1297.72,3646692,4732400867.4,63713,3019009,82.79,3,2018,-0.06154082849340047,Slight or No change,1309.9846153846154,16.282229380222752,1342.549074145061,1277.4201566241702,Hold Buy/Liquidate Short
211,HINDUNILVR,EQ,19-Mar-2018,1299.15,1308.0,1318.2,1303.25,1312.0,1309.4,1310.78,1244199,1630867059.05,51570,827054,66.47,3,2018,0.7889774083054357,Slight positive,1307.1423076923081,12.090661791834993,1331.3236312759782,1282.960984108638,Hold Short/Liquidate Buy
212,HINDUNILVR,EQ,20-Mar-2018,1309.4,1306.0,1320.5,1306.0,1314.55,1313.25,1313.66,1249242,1641079686.25,56195,954063,76.37,3,2018,0.2940277989919027,Slight or No change,1306.7961538461545,11.823114041633037,1330.4423819294204,1283.1499257628882,Hold Short/Liquidate Buy
213,HINDUNILVR,EQ,21-Mar-2018,1313.25,1313.25,1323.1,1305.0,1317.0,1315.6,1316.31,1698614,2235910391.5,44203,1324624,77.98,3,2018,0.17894536455358434,Slight or No change,1306.1307692307696,10.971735248328152,1328.074239727426,1284.1872987341133,Hold Short/Liquidate Buy
214,HINDUNILVR,EQ,22-Mar-2018,1315.6,1312.5,1320.5,1309.05,1312.9,1311.85,1311.92,950972,1247598556.8,52957,717285,75.43,3,2018,-0.28504104591060564,Slight or No change,1307.0615384615387,10.898320853981733,1328.8581801695022,1285.2648967535754,Hold Short/Liquidate Buy
215,HINDUNILVR,EQ,23-Mar-2018,1311.85,1290.0,1314.0,1283.8,1297.0,1301.65,1298.37,1301609,1689972398.3,64313,842190,64.7,3,2018,-0.7775279185882389,Other,1307.7115384615388,10.234462896003324,1328.1804642535456,1287.242612669532,Hold Buy/Liquidate Short
216,HINDUNILVR,EQ,26-Mar-2018,1301.65,1303.0,1329.9,1298.0,1324.5,1324.3,1317.72,1032138,1360067556.9,53233,706786,68.48,3,2018,1.7400991049821184,positive,1310.0538461538465,10.282032498885556,1330.6179111516174,1289.4897811560754,Hold Short/Liquidate Buy
217,HINDUNILVR,EQ,27-Mar-2018,1324.3,1339.0,1340.0,1321.15,1331.0,1332.8,1333.16,1040328,1386921726.7,39747,762265,73.27,3,2018,0.6418485237484006,Slight positive,1313.1038461538462,10.721307863695957,1334.5464618812382,1291.6612304264545,Hold Short/Liquidate Buy
218,HINDUNILVR,EQ,28-Mar-2018,1332.8,1326.05,1339.4,1322.2,1335.4,1333.35,1333.31,1337677,1783539491.7,53838,904501,67.62,3,2018,0.04126650660263298,Slight or No change,1315.6115384615384,11.383086024288973,1338.3777105101165,1292.8453664129604,Hold Short/Liquidate Buy
219,HINDUNILVR,EQ,02-Apr-2018,1333.35,1315.0,1360.55,1315.0,1357.0,1351.3,1337.86,708747,948200869.05,42754,447283,63.11,4,2018,1.3462331720853538,positive,1317.6961538461535,14.995297339771732,1347.686748525697,1287.7055591666106,Short
220,HINDUNILVR,EQ,03-Apr-2018,1351.3,1347.1,1355.5,1338.65,1348.0,1348.4,1344.06,979726,1316807744.4,53886,754899,77.05,4,2018,-0.2146081551098855,Slight or No change,1319.8384615384614,17.255979082713527,1354.3504197038887,1285.3265033730345,Hold Short/Liquidate Buy
221,HINDUNILVR,EQ,04-Apr-2018,1348.4,1348.0,1360.0,1339.55,1358.0,1357.45,1352.9,912607,1234666527.2,61354,709438,77.74,4,2018,0.6711658261643327,Slight positive,1322.9576923076925,20.10956288016386,1363.1768180680199,1282.7385665473648,Hold Short/Liquidate Buy
222,HINDUNILVR,EQ,05-Apr-2018,1357.45,1380.0,1383.8,1362.7,1382.95,1382.2,1375.38,588716,809709192.2,21116,355642,60.41,4,2018,1.823271575380314,positive,1329.2846153846153,24.68576162332441,1378.6561386312644,1279.9130921379665,Short
223,HINDUNILVR,EQ,06-Apr-2018,1382.2,1381.95,1381.95,1362.45,1375.0,1374.8,1371.58,633937,869493671.7,24800,355621,56.1,4,2018,-0.5353783822891091,Other,1335.103846153846,25.87787392686851,1386.859594007583,1283.3480983001089,Hold Short/Liquidate Buy
224,HINDUNILVR,EQ,09-Apr-2018,1374.8,1367.95,1396.4,1367.5,1395.5,1391.6,1387.27,923543,1281205841.1,45419,553137,59.89,4,2018,1.2219959266802416,positive,1341.4269230769228,28.93576661752996,1399.2984563119824,1283.555389841863,Hold Short/Liquidate Buy
225,HINDUNILVR,EQ,10-Apr-2018,1391.6,1398.8,1402.8,1387.0,1390.25,1391.5,1392.16,969036,1349050649.95,34357,764077,78.85,4,2018,-0.007185972980738864,Slight or No change,1347.4461538461535,30.672615783055683,1408.7913854122646,1286.100922280042,Hold Short/Liquidate Buy
226,HINDUNILVR,EQ,11-Apr-2018,1391.5,1393.0,1420.5,1385.55,1406.0,1409.15,1406.67,1015714,1428771071.75,32889,624986,61.53,4,2018,1.2684153790873287,positive,1354.6423076923074,33.428654413512724,1421.4996165193331,1287.7849988652822,Hold Short/Liquidate Buy
227,HINDUNILVR,EQ,12-Apr-2018,1409.15,1408.0,1416.0,1397.1,1412.0,1412.75,1406.2,510556,717942270.9,25054,294295,57.64,4,2018,0.2554731575772573,Slight or No change,1362.4038461538462,34.36553785856329,1431.134921870973,1293.6727704367195,Hold Short/Liquidate Buy
228,HINDUNILVR,EQ,13-Apr-2018,1412.75,1412.0,1413.85,1399.2,1411.9,1410.55,1406.09,534981,752229295.8,24995,238909,44.66,4,2018,-0.1557246505043408,Slight or No change,1370.780769230769,31.47308068322818,1433.7269305972256,1307.8346078643124,Hold Short/Liquidate Buy
229,HINDUNILVR,EQ,16-Apr-2018,1410.55,1408.9,1423.2,1404.85,1419.05,1419.5,1414.59,325041,459799977.05,16700,144243,44.38,4,2018,0.6345042713834959,Slight positive,1378.1038461538462,30.82558773121884,1439.7550216162838,1316.4526706914082,Hold Short/Liquidate Buy
230,HINDUNILVR,EQ,17-Apr-2018,1419.5,1420.5,1450.5,1419.8,1450.5,1445.55,1438.77,1176082,1692114287.5,56561,826044,70.24,4,2018,1.8351532229658352,positive,1386.776923076923,32.81419672048978,1452.4053165179025,1321.1485296359433,Hold Short/Liquidate Buy
231,HINDUNILVR,EQ,18-Apr-2018,1445.55,1450.5,1456.15,1440.0,1450.0,1450.5,1449.94,765225,1109529064.2,36806,531300,69.43,4,2018,0.3424302168724802,Slight or No change,1395.7884615384617,33.004735479978336,1461.797932498418,1329.7789905785048,Hold Short/Liquidate Buy
232,HINDUNILVR,EQ,19-Apr-2018,1450.5,1451.4,1467.9,1448.35,1455.5,1454.2,1454.72,682820,993309785.4,29280,367654,53.84,4,2018,0.2550844536366892,Slight or No change,1403.7038461538464,33.77615320965126,1471.2561525731492,1336.1515397345438,Hold Short/Liquidate Buy
233,HINDUNILVR,EQ,20-Apr-2018,1454.2,1442.0,1472.15,1441.2,1472.15,1467.8,1455.55,674146,981251051.35,30418,354346,52.56,4,2018,0.9352221152523654,Slight positive,1412.8884615384616,33.71831941398329,1480.3251003664282,1345.451822710495,Hold Short/Liquidate Buy
234,HINDUNILVR,EQ,23-Apr-2018,1467.8,1471.0,1471.0,1450.0,1452.8,1452.75,1455.1,395622,575670581.2,30417,225848,57.09,4,2018,-1.0253440523232071,Other,1420.2192307692308,30.90307116927331,1482.025373107777,1358.4130884306842,Hold Short/Liquidate Buy
235,HINDUNILVR,EQ,24-Apr-2018,1452.75,1464.0,1469.75,1445.7,1458.3,1459.65,1454.35,1218174,1771651519.9,33812,932837,76.58,4,2018,0.4749612803304215,Slight or No change,1426.176923076923,30.424631026157233,1487.0261851292373,1365.3276610246085,Hold Short/Liquidate Buy
236,HINDUNILVR,EQ,25-Apr-2018,1459.65,1459.0,1463.0,1449.05,1463.0,1459.2,1454.79,504777,734343157.95,18593,359834,71.29,4,2018,-0.03082930839585218,Slight or No change,1432.6692307692306,27.402680362084194,1487.4745914933994,1377.8638700450626,Hold Short/Liquidate Buy
237,HINDUNILVR,EQ,26-Apr-2018,1459.2,1463.0,1498.6,1459.85,1488.15,1491.25,1479.86,1321586,1955766206.55,47695,829359,62.75,4,2018,2.1964089912280604,positive,1440.3346153846155,28.856039118192925,1498.0466936210016,1382.6225371482294,Hold Short/Liquidate Buy
238,HINDUNILVR,EQ,27-Apr-2018,1491.25,1491.25,1497.5,1469.9,1476.95,1473.95,1479.83,818770,1211639258.35,40416,451793,55.18,4,2018,-1.1601005867560743,Other,1446.6769230769232,26.16343357457531,1499.0037902260735,1394.350055927773,Hold Short/Liquidate Buy
239,HINDUNILVR,EQ,30-Apr-2018,1473.95,1475.0,1513.55,1474.55,1502.0,1508.9,1500.69,612159,918659404.7,34625,324416,53.0,4,2018,2.3711794837002698,positive,1454.35,28.74073038971559,1511.8314607794314,1396.868539220569,Hold Short/Liquidate Buy
240,HINDUNILVR,EQ,02-May-2018,1508.9,1512.0,1514.0,1464.65,1471.0,1471.95,1482.49,1047583,1553030023.35,48062,704071,67.21,5,2018,-2.4488037643316307,Other,1458.9038461538464,26.175636426048843,1511.2551190059442,1406.5525733017487,Hold Short/Liquidate Buy
241,HINDUNILVR,EQ,03-May-2018,1471.95,1465.6,1468.95,1441.6,1449.0,1452.2,1451.68,1243694,1805445601.75,42105,895199,71.98,5,2018,-1.3417575325248787,Other,1462.1076923076928,21.976074548588475,1506.0598414048698,1418.1555432105158,Hold Buy/Liquidate Short
242,HINDUNILVR,EQ,04-May-2018,1452.2,1455.0,1471.0,1447.65,1467.0,1464.2,1462.46,586841,858230112.4,19829,383948,65.43,5,2018,0.8263324610935152,Slight positive,1465.5461538461545,17.866722576960022,1501.2795990000745,1429.8127086922345,Hold Buy/Liquidate Short
243,HINDUNILVR,EQ,07-May-2018,1464.2,1472.4,1502.0,1465.0,1496.05,1497.9,1493.07,887065,1324452743.4,26194,518842,58.49,5,2018,2.3015981423302856,positive,1469.5730769230775,18.85637177219672,1507.2858204674708,1431.8603333786841,Hold Short/Liquidate Buy
244,HINDUNILVR,EQ,08-May-2018,1497.9,1494.0,1504.8,1478.5,1496.9,1496.05,1494.94,906975,1355869337.1,38121,619269,68.28,5,2018,-0.1235062420722466,Slight or No change,1473.0769230769235,19.244908584124502,1511.5667402451725,1434.5871059086746,Hold Short/Liquidate Buy
245,HINDUNILVR,EQ,09-May-2018,1496.05,1496.9,1511.0,1486.25,1498.0,1496.0,1498.62,759263,1137848881.1,36534,441072,58.09,5,2018,-0.0033421342869544013,Slight or No change,1476.2923076923084,19.319947012483443,1514.9322017172753,1437.6524136673413,Hold Short/Liquidate Buy
246,HINDUNILVR,EQ,10-May-2018,1496.0,1494.0,1506.85,1480.0,1484.85,1486.5,1492.6,932116,1391273954.45,25964,642019,68.88,5,2018,-0.6350267379679142,Other,1477.7307692307693,19.331111996641848,1516.3929932240537,1439.068545237486,Hold Short/Liquidate Buy
247,HINDUNILVR,EQ,11-May-2018,1486.5,1489.0,1506.0,1485.1,1505.0,1504.1,1498.41,591179,885827140.7,34422,351744,59.5,5,2018,1.18398923646148,positive,1481.6807692307696,19.04548873163206,1519.7717466940342,1443.5897917675054,Hold Short/Liquidate Buy
248,HINDUNILVR,EQ,14-May-2018,1504.1,1515.0,1521.2,1494.05,1504.35,1503.55,1503.4,1479249,2223907832.55,57907,735911,49.75,5,2018,-0.036566717638453206,Slight or No change,1485.0576923076926,18.702560499350408,1522.4628133063934,1447.6525713089918,Hold Short/Liquidate Buy
249,HINDUNILVR,EQ,15-May-2018,1503.55,1530.0,1542.4,1510.5,1516.2,1515.5,1524.08,3239290,4936934079.75,105652,1076819,33.24,5,2018,0.7947856739050962,Slight positive,1489.3884615384616,18.734372975104822,1526.8572074886715,1451.9197155882518,Hold Short/Liquidate Buy
250,HINDUNILVR,EQ,16-May-2018,1515.5,1509.0,1582.4,1506.6,1574.15,1574.1,1556.14,2420630,3766831617.25,108533,900725,37.21,5,2018,3.866710656548977,among top gainers,1495.7615384615383,30.07808001580258,1555.9176984931437,1435.6053784299336,Short
251,HINDUNILVR,EQ,17-May-2018,1574.1,1574.1,1596.4,1560.25,1563.25,1569.8,1581.28,2082393,3292837716.05,72852,931418,44.73,5,2018,-0.2731719712851799,Slight or No change,1503.1346153846155,35.53816249598296,1574.2109403765814,1432.0582903926495,Hold Short/Liquidate Buy
252,HINDUNILVR,EQ,18-May-2018,1569.8,1563.3,1612.5,1563.3,1609.0,1605.8,1595.09,2041908,3257033460.7,65427,959619,47.0,5,2018,2.293285768887765,positive,1510.5884615384616,45.5889202267071,1601.7663019918757,1419.4106210850473,Short
253,HINDUNILVR,EQ,21-May-2018,1605.8,1613.0,1619.4,1573.05,1575.7,1578.65,1593.71,1510806,2407783886.3,50381,861173,57.0,5,2018,-1.6907460455847456,Other,1518.7961538461536,47.61291605900885,1614.021985964171,1423.570321728136,Hold Short/Liquidate Buy
254,HINDUNILVR,EQ,22-May-2018,1578.65,1565.75,1588.95,1558.2,1577.0,1574.3,1570.66,1137466,1786570022.95,37305,626808,55.11,5,2018,-0.27555189560701804,Slight or No change,1528.1884615384613,45.37134353425946,1618.9311486069805,1437.4457744699425,Hold Short/Liquidate Buy
255,HINDUNILVR,EQ,23-May-2018,1574.3,1567.0,1586.3,1561.0,1566.8,1568.1,1571.17,891664,1400959873.75,66052,570204,63.95,5,2018,-0.3938258273518458,Slight or No change,1536.1807692307686,42.20062469158753,1620.582018613944,1451.7795198475933,Hold Short/Liquidate Buy
256,HINDUNILVR,EQ,24-May-2018,1568.1,1570.1,1571.65,1550.05,1567.0,1561.1,1558.3,915840,1427153476.65,39109,623245,68.05,5,2018,-0.4464001020343056,Slight or No change,1541.042307692307,41.04775088315285,1623.1378094586128,1458.9468059260016,Hold Short/Liquidate Buy
257,HINDUNILVR,EQ,25-May-2018,1561.1,1566.0,1591.25,1557.3,1581.0,1575.75,1576.89,968884,1527821524.3,59932,455667,47.03,5,2018,0.9384408429953248,Slight positive,1547.1730769230765,39.697510498076376,1626.568097919229,1467.7780559269238,Hold Short/Liquidate Buy
258,HINDUNILVR,EQ,28-May-2018,1575.75,1585.0,1585.7,1576.0,1582.0,1582.85,1582.16,563972,892294239.35,39340,297630,52.77,5,2018,0.4505790893225337,Slight or No change,1553.8538461538456,37.621627542886564,1629.0971012396187,1478.6105910680726,Hold Short/Liquidate Buy
259,HINDUNILVR,EQ,29-May-2018,1582.85,1575.55,1597.8,1563.7,1574.2,1572.7,1579.72,944652,1492286770.45,54990,459449,48.64,5,2018,-0.6412483810847469,Other,1560.484615384615,31.92661758247745,1624.3378505495693,1496.6313802196598,Hold Short/Liquidate Buy
260,HINDUNILVR,EQ,30-May-2018,1572.7,1569.5,1594.8,1557.0,1592.0,1585.8,1574.59,1089156,1714969276.2,48275,698456,64.13,5,2018,0.8329624213136544,Slight positive,1566.7692307692307,27.658479248873128,1622.0861892669766,1511.4522722714842,Hold Short/Liquidate Buy
261,HINDUNILVR,EQ,31-May-2018,1585.8,1595.0,1617.65,1579.7,1610.75,1611.45,1605.0,3315162,5320849963.3,119255,2418405,72.95,5,2018,1.6174801362088598,positive,1575.0692307692304,22.88381468113183,1620.8368601314942,1529.3016014069665,Hold Short/Liquidate Buy
262,HINDUNILVR,EQ,01-Jun-2018,1611.45,1613.0,1624.4,1581.1,1583.8,1588.85,1598.28,1444570,2308822102.35,84874,951429,65.86,6,2018,-1.4024636197213725,Other,1580.711538461538,14.467148904926965,1609.6458362713915,1551.777240651684,Hold Short/Liquidate Buy
263,HINDUNILVR,EQ,04-Jun-2018,1588.85,1590.0,1590.0,1558.0,1560.3,1563.2,1569.46,857157,1345269791.9,48062,568206,66.29,6,2018,-1.6143751770148151,Other,1579.8730769230765,15.18053324969244,1610.2341434224613,1549.5120104236914,Hold Buy/Liquidate Short
264,HINDUNILVR,EQ,05-Jun-2018,1563.2,1564.0,1573.0,1547.05,1564.65,1562.8,1563.05,1531015,2393058500.45,90302,1134917,74.13,6,2018,-0.02558853633573,Slight or No change,1579.3346153846148,15.683422572613704,1610.7014605298425,1547.9677702393876,Hold Buy/Liquidate Short
265,HINDUNILVR,EQ,06-Jun-2018,1562.8,1561.1,1579.0,1557.45,1569.5,1571.15,1568.87,1085135,1702432126.0,70304,770498,71.0,6,2018,0.5342974148963453,Slight positive,1576.6692307692306,13.619387811513029,1603.9080063922565,1549.4304551462046,Hold Buy/Liquidate Short
266,HINDUNILVR,EQ,07-Jun-2018,1571.15,1575.0,1606.7,1575.0,1597.25,1603.05,1596.01,1479204,2360818492.85,63901,1019910,68.95,6,2018,2.0303599274416717,positive,1578.5461538461536,15.470610060448426,1609.4873739670502,1547.6049337252564,Hold Short/Liquidate Buy
267,HINDUNILVR,EQ,08-Jun-2018,1603.05,1599.9,1601.25,1581.5,1590.35,1595.6,1593.85,760059,1211422159.85,39118,528207,69.5,6,2018,-0.46473909110758,Slight or No change,1580.184615384615,16.098607401195892,1612.381830187007,1547.9874005822232,Hold Short/Liquidate Buy
268,HINDUNILVR,EQ,11-Jun-2018,1595.6,1596.0,1617.0,1584.4,1600.0,1601.4,1604.2,905198,1452122725.35,42433,540077,59.66,6,2018,0.3634996239659127,Slight or No change,1582.7461538461537,16.655172639227306,1616.0564991246085,1549.435808567699,Hold Short/Liquidate Buy
269,HINDUNILVR,EQ,12-Jun-2018,1601.4,1604.8,1645.0,1590.4,1640.4,1638.45,1619.06,1707972,2765307093.95,54401,1173340,68.7,6,2018,2.3136005994754516,positive,1588.6961538461535,21.414300727375906,1631.5247553009056,1545.867552391402,Short
270,HINDUNILVR,EQ,13-Jun-2018,1638.45,1644.0,1644.75,1619.5,1621.05,1621.2,1625.64,845842,1375036042.55,49791,465960,55.09,6,2018,-1.0528243156641914,Other,1592.1923076923074,22.79046626476924,1637.7732402218462,1546.6113751627688,Hold Short/Liquidate Buy
271,HINDUNILVR,EQ,14-Jun-2018,1621.2,1617.8,1644.0,1598.3,1620.0,1609.6,1608.43,1348038,2168219174.75,37281,874905,64.9,6,2018,-0.7155193683691219,Other,1594.25,23.082406720303005,1640.4148134406062,1548.0851865593938,Hold Short/Liquidate Buy
272,HINDUNILVR,EQ,15-Jun-2018,1609.6,1590.0,1628.9,1590.0,1621.6,1621.3,1614.79,2101892,3394116013.95,78287,1519130,72.27,6,2018,0.7268886679920428,Slight positive,1597.9884615384617,23.23643111088129,1644.461323760224,1551.5155993166986,Hold Short/Liquidate Buy
273,HINDUNILVR,EQ,18-Jun-2018,1621.3,1629.95,1639.0,1603.5,1604.0,1608.55,1619.1,846403,1370411939.85,41127,504429,59.6,6,2018,-0.7864059705174897,Other,1599.7384615384617,23.098260701563788,1645.934982941589,1553.5419401353338,Hold Short/Liquidate Buy
274,HINDUNILVR,EQ,19-Jun-2018,1608.55,1603.6,1612.0,1589.7,1604.95,1601.0,1598.23,1118708,1787947549.05,64755,738344,66.0,6,2018,-0.4693668210500102,Slight or No change,1598.9346153846152,22.83708045244069,1644.6087762894965,1553.2604544797339,Hold Short/Liquidate Buy
275,HINDUNILVR,EQ,20-Jun-2018,1601.0,1597.0,1617.6,1597.0,1603.5,1602.4,1607.29,1535703,2468315815.9,68423,1213162,79.0,6,2018,0.08744534665834358,Slight or No change,1599.9769230769232,22.64687814567603,1645.270679368275,1554.683166785571,Hold Short/Liquidate Buy
276,HINDUNILVR,EQ,21-Jun-2018,1602.4,1594.0,1610.5,1588.0,1591.5,1593.45,1599.81,1185462,1896508962.0,85679,778991,65.71,6,2018,-0.5585371942086859,Other,1602.3038461538465,19.94626595738015,1642.1963780686065,1562.411314239086,Hold Buy/Liquidate Short
277,HINDUNILVR,EQ,22-Jun-2018,1593.45,1592.0,1610.7,1581.0,1608.3,1608.1,1603.17,1098709,1761415607.2,67013,731193,66.55,6,2018,0.9193887476858232,Slight positive,1605.7884615384617,16.045328419951133,1637.8791183783637,1573.6978046985594,Hold Short/Liquidate Buy
278,HINDUNILVR,EQ,25-Jun-2018,1608.1,1616.0,1629.0,1607.4,1617.25,1615.15,1619.81,1082199,1752961671.65,57724,678272,62.68,6,2018,0.4384055717927993,Slight or No change,1609.1730769230771,12.343429685942173,1633.8599362949612,1584.4862175511926,Hold Short/Liquidate Buy
279,HINDUNILVR,EQ,26-Jun-2018,1615.15,1615.0,1630.8,1614.25,1621.9,1621.75,1623.39,759142,1232381332.15,52872,489445,64.47,6,2018,0.4086307773271791,Slight or No change,1610.6115384615384,12.65606168748574,1635.9236618365096,1585.299415086567,Hold Short/Liquidate Buy
280,HINDUNILVR,EQ,27-Jun-2018,1621.75,1629.0,1656.65,1598.35,1608.0,1609.3,1633.54,2251405,3677766901.4,110713,1442656,64.08,6,2018,-0.767689224603052,Other,1611.665384615385,11.846402136990545,1635.3581888893655,1587.9725803414035,Hold Buy/Liquidate Short
281,HINDUNILVR,EQ,28-Jun-2018,1609.3,1610.0,1620.5,1596.0,1605.0,1602.75,1605.56,1177218,1890093027.7,53237,784373,66.63,6,2018,-0.4070092586838992,Slight or No change,1611.7692307692307,11.754476779530663,1635.278184328292,1588.2602772101693,Hold Buy/Liquidate Short
282,HINDUNILVR,EQ,29-Jun-2018,1602.75,1605.45,1645.0,1605.45,1636.2,1641.15,1629.6,1722592,2807128862.2,79706,759348,44.08,6,2018,2.3958820776790013,positive,1611.9769230769232,12.277411768982176,1636.5317466148874,1587.4220995389587,Short
283,HINDUNILVR,EQ,02-Jul-2018,1641.15,1640.9,1647.75,1625.05,1645.0,1643.45,1639.0,1099574,1802200983.45,46770,708096,64.4,7,2018,0.14014562958899468,Slight or No change,1613.6884615384615,14.933814452581165,1643.5560904436236,1583.8208326332992,Hold Short/Liquidate Buy
